anomaly,attempt_number,away_score_before,back_to_back,clock,clutch,confidence,continuous_stint_seconds,cumulative_seconds_played,date,days_rest,description,event_id,event_index,game_id,home_score_before,interrupted,interruptions,made,opponent,period,period_label,player_attempt_number_game,player_id,player_name,position,previous_bench_rest_seconds,previous_result,review_before,score_margin_before,score_state,seconds_since_previous_ft,segment,sequence,stint_number,substitution_before,team_attempt_number_game,team_game_number,team_id,timeout_before,trip_id,trip_length,trip_type,venue,wallclock,workload_confidence
,2,87,True,1:55,False,high,219.0,927.2,2025-10-25,0,Brandin Podziemski makes free throw 2 of 2,401809952554,377,401809952,101,False,,True,POR,3,Q3,2,4709138,Brandin Podziemski,2 of 2,403.8,missed,False,-14,trailing,21,Regular Season,554,3,False,27,3,9,False,401809952-401809952550,2,shooting,away,2025-10-25T03:56:56Z,high
,1,96,True,9:21,False,high,159.0,1418.0,2025-10-25,0,Jonathan Kuminga makes free throw 1 of 2,401809952636,432,401809952,115,False,,True,POR,4,Q4,6,4433247,Jonathan Kuminga,1 of 2,228.0,,False,-19,trailing,,Regular Season,636,4,False,28,3,9,False,401809952-401809952636,2,shooting,away,2025-10-25T04:09:01Z,high
,2,97,True,9:21,False,high,159.0,1418.0,2025-10-25,0,Jonathan Kuminga makes free throw 2 of 2,401809952641,435,401809952,115,False,,True,POR,4,Q4,7,4433247,Jonathan Kuminga,2 of 2,228.0,made,False,-18,trailing,25,Regular Season,641,4,False,29,3,9,False,401809952-401809952636,2,shooting,away,2025-10-25T04:09:26Z,high
,1,98,True,8:05,False,high,46.0,791.8,2025-10-25,0,Moses Moody misses free throw 1 of 2,401809952657,446,401809952,119,False,,False,POR,4,Q4,3,4432171,Moses Moody,1 of 2,189.0,,False,-21,trailing,,Regular Season,657,4,False,30,3,9,False,401809952-401809952657,2,shooting,away,2025-10-25T04:14:31Z,high
,2,98,True,8:05,False,high,46.0,791.8,2025-10-25,0,Moses Moody makes free throw 2 of 2,401809952661,449,401809952,119,False,,True,POR,4,Q4,4,4432171,Moses Moody,2 of 2,189.0,missed,False,-21,trailing,23,Regular Season,661,4,False,31,3,9,False,401809952-401809952657,2,shooting,away,2025-10-25T04:14:54Z,high
,1,102,True,7:25,False,high,609.0,1317.2,2025-10-25,0,Brandin Podziemski makes free throw 1 of 2,401809952675,457,401809952,121,True,timeout;substitution,True,POR,4,Q4,3,4709138,Brandin Podziemski,1 of 2,403.8,,False,-19,trailing,,Regular Season,675,3,True,32,3,9,True,401809952-401809952675,2,shooting,away,2025-10-25T04:18:56Z,high
,2,103,True,7:25,False,high,609.0,1317.2,2025-10-25,0,Brandin Podziemski makes free throw 2 of 2,401809952676,458,401809952,121,True,timeout;substitution,True,POR,4,Q4,4,4709138,Brandin Podziemski,2 of 2,403.8,made,False,-18,trailing,15,Regular Season,676,3,True,33,3,9,True,401809952-401809952675,2,shooting,away,2025-10-25T04:19:11Z,high
,1,106,True,4:50,False,high,241.0,1187.0,2025-10-25,0,Will Richard makes free throw 1 of 2,401809952713,483,401809952,128,True,timeout;review/challenge,True,POR,4,Q4,1,4897262,Will Richard,1 of 2,189.0,,True,-22,trailing,,Regular Season,713,4,False,34,3,9,True,401809952-401809952713,2,shooting,away,2025-10-25T04:25:40Z,high
,2,107,True,4:50,False,high,241.0,1187.0,2025-10-25,0,Will Richard makes free throw 2 of 2,401809952716,485,401809952,128,True,timeout;review/challenge,True,POR,4,Q4,2,4897262,Will Richard,2 of 2,189.0,made,True,-21,trailing,13,Regular Season,716,4,False,35,3,9,True,401809952-401809952713,2,shooting,away,2025-10-25T04:25:53Z,high
,1,108,True,3:43,False,high,308.0,1053.8,2025-10-25,0,Moses Moody makes free throw 1 of 2,401809952737,501,401809952,133,False,,True,POR,4,Q4,5,4432171,Moses Moody,1 of 2,189.0,,False,-25,trailing,,Regular Season,737,4,False,36,3,9,False,401809952-401809952737,2,shooting,away,2025-10-25T04:29:15Z,high
,2,109,True,3:43,False,high,308.0,1053.8,2025-10-25,0,Moses Moody makes free throw 2 of 2,401809952742,504,401809952,133,False,,True,POR,4,Q4,6,4432171,Moses Moody,2 of 2,189.0,made,False,-24,trailing,18,Regular Season,742,4,False,37,3,9,False,401809952-401809952737,2,shooting,away,2025-10-25T04:29:33Z,high
,1,114,True,2:00,False,high,295.0,873.0,2025-10-25,0,Trayce Jackson-Davis makes free throw 1 of 2,401809952761,516,401809952,137,False,,True,POR,4,Q4,1,4431684,Trayce Jackson-Davis,1 of 2,305.0,,False,-23,trailing,,Regular Season,761,3,False,38,3,9,False,401809952-401809952761,2,shooting,away,2025-10-25T04:32:14Z,high
,2,115,True,2:00,False,high,295.0,873.0,2025-10-25,0,Trayce Jackson-Davis makes free throw 2 of 2,401809952762,517,401809952,137,False,,True,POR,4,Q4,2,4431684,Trayce Jackson-Davis,2 of 2,305.0,made,False,-22,trailing,13,Regular Season,762,3,False,39,3,9,False,401809952-401809952761,2,shooting,away,2025-10-25T04:32:27Z,high
,1,29,False,2:24,False,high,112.0,470.0,2025-10-28,2,Jimmy Butler III misses free throw 1 of 2,401809976133,83,401809976,27,False,,False,MEM,1,Q1,1,6430,Jimmy Butler III,1 of 2,106.0,,False,-2,trailing,,Regular Season,133,2,False,1,4,9,False,401809976-401809976133,2,shooting,home,2025-10-28T02:33:38Z,high
,2,29,False,2:24,False,high,112.0,470.0,2025-10-28,2,Jimmy Butler III misses free throw 2 of 2,401809976141,88,401809976,27,False,,False,MEM,1,Q1,2,6430,Jimmy Butler III,2 of 2,106.0,missed,False,-2,trailing,0,Regular Season,141,2,False,2,4,9,False,401809976-401809976133,2,shooting,home,2025-10-28T02:33:38Z,high
,1,33,False,1:15,False,high,181.0,539.0,2025-10-28,2,Jimmy Butler III makes free throw 1 of 1,401809976160,100,401809976,29,True,substitution,True,MEM,1,Q1,3,6430,Jimmy Butler III,1 of 1,106.0,,False,-4,trailing,,Regular Season,160,2,True,3,4,9,False,401809976-401809976160,1,and-one,home,2025-10-28T02:36:10Z,high
,1,35,False,28.7,False,high,227.3,227.3,2025-10-28,2,Trayce Jackson-Davis makes free throw 1 of 2,401809976170,105,401809976,32,False,,True,MEM,1,Q1,1,4431684,Trayce Jackson-Davis,1 of 2,,,False,-3,trailing,,Regular Season,170,1,False,4,4,9,False,401809976-401809976170,2,shooting,home,2025-10-28T02:37:34Z,high
,2,35,False,28.7,False,high,227.3,227.3,2025-10-28,2,Trayce Jackson-Davis makes free throw 2 of 2,401809976173,107,401809976,33,False,,True,MEM,1,Q1,2,4431684,Trayce Jackson-Davis,2 of 2,,made,False,-2,trailing,21,Regular Season,173,1,False,5,4,9,False,401809976-401809976170,2,shooting,home,2025-10-28T02:37:55Z,high
,1,39,False,9:22,False,high,414.0,772.0,2025-10-28,2,Jimmy Butler III makes free throw 1 of 1,401809976235,149,401809976,41,True,timeout;substitution,True,MEM,2,Q2,4,6430,Jimmy Butler III,1 of 1,106.0,,False,2,leading,,Regular Season,235,2,True,6,4,9,True,401809976-401809976235,1,and-one,home,2025-10-28T02:48:57Z,high
,1,49,False,5:33,False,high,229.0,681.0,2025-10-28,2,Jonathan Kuminga makes free throw 1 of 2,401809976298,188,401809976,51,False,,True,MEM,2,Q2,1,4433247,Jonathan Kuminga,1 of 2,426.0,,False,2,leading,,Regular Season,298,2,False,7,4,9,False,401809976-401809976298,2,shooting,home,2025-10-28T02:58:39Z,high
,2,49,False,5:33,False,high,229.0,681.0,2025-10-28,2,Jonathan Kuminga makes free throw 2 of 2,401809976299,189,401809976,52,False,,True,MEM,2,Q2,2,4433247,Jonathan Kuminga,2 of 2,426.0,made,False,3,leading,18,Regular Season,299,2,False,8,4,9,False,401809976-401809976298,2,shooting,home,2025-10-28T02:58:57Z,high
,1,49,False,4:58,False,high,121.0,389.0,2025-10-28,2,Buddy Hield makes free throw 1 of 1,401809976306,194,401809976,55,False,,True,MEM,2,Q2,1,2990984,Buddy Hield,1 of 1,301.0,,False,6,leading,,Regular Season,306,2,False,9,4,9,False,401809976-401809976306,1,and-one,home,2025-10-28T03:00:13Z,high
,1,54,False,3:33,False,high,349.0,801.0,2025-10-28,2,Jonathan Kuminga makes free throw 1 of 2,401809976333,213,401809976,56,False,,True,MEM,2,Q2,3,4433247,Jonathan Kuminga,1 of 2,426.0,,False,2,leading,,Regular Season,333,2,False,10,4,9,False,401809976-401809976333,2,shooting,home,2025-10-28T03:03:04Z,high
,2,54,False,3:33,False,high,349.0,801.0,2025-10-28,2,Jonathan Kuminga makes free throw 2 of 2,401809976338,216,401809976,57,False,,True,MEM,2,Q2,4,4433247,Jonathan Kuminga,2 of 2,426.0,made,False,3,leading,28,Regular Season,338,2,False,11,4,9,False,401809976-401809976333,2,shooting,home,2025-10-28T03:03:32Z,high
,1,57,False,2:55,False,high,387.0,839.0,2025-10-28,2,Jonathan Kuminga makes free throw 1 of 2,401809976345,221,401809976,58,False,,True,MEM,2,Q2,5,4433247,Jonathan Kuminga,1 of 2,426.0,,False,1,leading,,Regular Season,345,2,False,12,4,9,False,401809976-401809976345,2,shooting,home,2025-10-28T03:04:54Z,high
,2,57,False,2:55,False,high,387.0,839.0,2025-10-28,2,Jonathan Kuminga misses free throw 2 of 2,401809976352,225,401809976,59,False,,False,MEM,2,Q2,6,4433247,Jonathan Kuminga,2 of 2,426.0,made,False,2,leading,0,Regular Season,352,2,False,13,4,9,False,401809976-401809976345,2,shooting,home,2025-10-28T03:04:54Z,high
,1,61,False,1:42,False,high,73.0,877.0,2025-10-28,2,Draymond Green misses free throw 1 of 2,401809976371,239,401809976,59,False,,False,MEM,2,Q2,1,6589,Draymond Green,1 of 2,193.0,,False,-2,trailing,,Regular Season,371,3,False,14,4,9,False,401809976-401809976371,2,shooting,home,2025-10-28T03:08:52Z,high
,2,61,False,1:42,False,high,73.0,877.0,2025-10-28,2,Draymond Green makes free throw 2 of 2,401809976373,241,401809976,59,False,,True,MEM,2,Q2,2,6589,Draymond Green,2 of 2,193.0,missed,False,-2,trailing,20,Regular Season,373,3,False,15,4,9,False,401809976-401809976371,2,shooting,home,2025-10-28T03:09:12Z,high
,1,61,False,10.4,False,high,202.6,1117.6,2025-10-28,2,Jimmy Butler III makes free throw 1 of 2,401809976387,252,401809976,63,False,,True,MEM,2,Q2,5,6430,Jimmy Butler III,1 of 2,206.0,,False,2,leading,,Regular Season,387,3,False,16,4,9,False,401809976-401809976387,2,shooting,home,2025-10-28T03:11:23Z,high
,2,61,False,10.4,False,high,202.6,1117.6,2025-10-28,2,Jimmy Butler III makes free throw 2 of 2,401809976392,255,401809976,64,False,,True,MEM,2,Q2,6,6430,Jimmy Butler III,2 of 2,206.0,made,False,3,leading,20,Regular Season,392,3,False,17,4,9,False,401809976-401809976387,2,shooting,home,2025-10-28T03:11:43Z,high
,1,68,False,8:47,False,high,193.0,1176.4,2025-10-28,2,Brandin Podziemski makes free throw 1 of 2,401809976438,288,401809976,72,False,,True,MEM,3,Q3,1,4709138,Brandin Podziemski,1 of 2,10.4,,False,4,leading,,Regular Season,438,5,False,18,4,9,False,401809976-401809976438,2,shooting,home,2025-10-28T03:32:30Z,high
,2,68,False,8:47,False,high,193.0,1176.4,2025-10-28,2,Brandin Podziemski makes free throw 2 of 2,401809976445,292,401809976,73,False,,True,MEM,3,Q3,2,4709138,Brandin Podziemski,2 of 2,10.4,made,False,5,leading,40,Regular Season,445,5,False,19,4,9,False,401809976-401809976438,2,shooting,home,2025-10-28T03:33:10Z,high
,1,68,False,8:31,False,high,209.0,1200.1,2025-10-28,2,Stephen Curry makes free throw 1 of 2,401809976451,296,401809976,74,False,,True,MEM,3,Q3,1,3975,Stephen Curry,1 of 2,10.4,,False,6,leading,,Regular Season,451,4,False,20,4,9,False,401809976-401809976451,2,shooting,home,2025-10-28T03:34:14Z,high
,2,68,False,8:31,False,high,209.0,1200.1,2025-10-28,2,Stephen Curry makes free throw 2 of 2,401809976452,297,401809976,75,False,,True,MEM,3,Q3,2,3975,Stephen Curry,2 of 2,10.4,made,False,7,leading,13,Regular Season,452,4,False,21,4,9,False,401809976-401809976451,2,shooting,home,2025-10-28T03:34:27Z,high
,1,78,False,3:25,False,high,173.0,745.9,2025-10-28,2,Moses Moody makes free throw 1 of 3,401809976537,350,401809976,91,False,,True,MEM,3,Q3,1,4432171,Moses Moody,1 of 3,342.0,,False,13,leading,,Regular Season,537,4,False,22,4,9,False,401809976-401809976537,3,technical,home,2025-10-28T03:52:10Z,high
,2,78,False,3:25,False,high,173.0,745.9,2025-10-28,2,Moses Moody makes free throw 2 of 3,401809976538,351,401809976,92,False,,True,MEM,3,Q3,2,4432171,Moses Moody,2 of 3,342.0,made,False,14,leading,19,Regular Season,538,4,False,23,4,9,False,401809976-401809976537,3,technical,home,2025-10-28T03:52:29Z,high
,3,78,False,3:25,False,high,173.0,745.9,2025-10-28,2,Moses Moody makes free throw 3 of 3,401809976545,355,401809976,93,False,,True,MEM,3,Q3,3,4432171,Moses Moody,3 of 3,342.0,made,False,15,leading,22,Regular Season,545,4,False,24,4,9,False,401809976-401809976537,3,technical,home,2025-10-28T03:52:51Z,high
,1,78,False,2:27,False,high,58.0,1528.0,2025-10-28,2,Jimmy Butler III makes free throw 1 of 2,401809976557,364,401809976,97,False,,True,MEM,3,Q3,7,6430,Jimmy Butler III,1 of 2,173.0,,False,19,leading,,Regular Season,557,4,False,25,4,9,False,401809976-401809976557,2,shooting,home,2025-10-28T03:56:32Z,high
,2,78,False,2:27,False,high,58.0,1528.0,2025-10-28,2,Jimmy Butler III makes free throw 2 of 2,401809976558,365,401809976,98,False,,True,MEM,3,Q3,8,6430,Jimmy Butler III,2 of 2,173.0,made,False,20,leading,16,Regular Season,558,4,False,26,4,9,False,401809976-401809976557,2,shooting,home,2025-10-28T03:56:48Z,high
,1,87,False,10:56,False,high,269.0,1594.4,2025-10-28,2,Brandin Podziemski misses free throw 1 of 2,401809976613,396,401809976,101,False,,False,MEM,4,Q4,3,4709138,Brandin Podziemski,1 of 2,173.0,,False,14,leading,,Regular Season,613,6,False,27,4,9,False,401809976-401809976613,2,shooting,home,2025-10-28T04:07:27Z,high
,2,87,False,10:56,False,high,269.0,1594.4,2025-10-28,2,Brandin Podziemski misses free throw 2 of 2,401809976615,398,401809976,101,False,,False,MEM,4,Q4,4,4709138,Brandin Podziemski,2 of 2,173.0,missed,False,14,leading,0,Regular Season,615,6,False,28,4,9,False,401809976-401809976613,2,shooting,home,2025-10-28T04:07:27Z,high
,1,109,False,2:19,False,high,374.0,1821.0,2025-10-28,2,Jonathan Kuminga makes free throw 1 of 2,401809976756,490,401809976,124,False,,True,MEM,4,Q4,7,4433247,Jonathan Kuminga,1 of 2,494.0,,False,15,leading,,Regular Season,756,3,False,29,4,9,False,401809976-401809976756,2,shooting,home,2025-10-28T04:32:30Z,high
,2,109,False,2:19,False,high,374.0,1821.0,2025-10-28,2,Jonathan Kuminga makes free throw 2 of 2,401809976757,491,401809976,125,False,,True,MEM,4,Q4,8,4433247,Jonathan Kuminga,2 of 2,494.0,made,False,16,leading,16,Regular Season,757,3,False,30,4,9,False,401809976-401809976756,2,shooting,home,2025-10-28T04:32:46Z,high
,1,4,True,9:03,False,high,177.0,177.0,2025-10-29,0,Jonathan Kuminga misses free throw 1 of 1,40180998229,19,401809982,7,False,,False,LAC,1,Q1,1,4433247,Jonathan Kuminga,1 of 1,,,False,3,leading,,Regular Season,29,1,False,1,5,9,False,401809982-40180998229,1,and-one,home,2025-10-30T03:17:29Z,high
,1,57,True,8:54,False,high,579.0,1096.2,2025-10-29,0,Stephen Curry makes free throw 1 of 3,401809982355,249,401809982,53,False,,True,LAC,3,Q3,1,3975,Stephen Curry,1 of 3,327.0,,False,-4,trailing,,Regular Season,355,3,False,2,5,9,False,401809982-401809982355,3,shooting,home,2025-10-29T04:31:14Z,high
,2,57,True,8:54,False,high,579.0,1096.2,2025-10-29,0,Stephen Curry makes free throw 2 of 3,401809982356,250,401809982,54,False,,True,LAC,3,Q3,2,3975,Stephen Curry,2 of 3,327.0,made,False,-3,trailing,12,Regular Season,356,3,False,3,5,9,False,401809982-401809982355,3,shooting,home,2025-10-29T04:31:26Z,high
,3,57,True,8:54,False,high,579.0,1096.2,2025-10-29,0,Stephen Curry makes free throw 3 of 3,401809982357,251,401809982,55,False,,True,LAC,3,Q3,3,3975,Stephen Curry,3 of 3,327.0,made,False,-2,trailing,17,Regular Season,357,3,False,4,5,9,False,401809982-401809982355,3,shooting,home,2025-10-29T04:31:43Z,high
,1,5,False,9:32,False,high,148.0,148.0,2025-10-31,1,Stephen Curry makes technical free throw,40180999434,22,401809994,6,False,,True,MIL,1,Q1,1,3975,Stephen Curry,1 of 1,,,False,-1,trailing,,Regular Season,34,1,False,1,6,9,False,401809994-40180999434,1,technical,away,2025-11-01T00:15:05Z,high
,1,6,False,9:00,False,high,180.0,180.0,2025-10-31,1,Stephen Curry makes free throw 1 of 2,40180999441,28,401809994,6,False,,True,MIL,1,Q1,2,3975,Stephen Curry,1 of 2,,,False,0,tied,,Regular Season,41,1,False,2,6,9,False,401809994-40180999441,2,technical,away,2025-11-01T00:16:13Z,high
,2,7,False,9:00,False,high,180.0,180.0,2025-10-31,1,Stephen Curry makes free throw 2 of 2,40180999442,29,401809994,6,False,,True,MIL,1,Q1,3,3975,Stephen Curry,2 of 2,,made,False,1,leading,17,Regular Season,42,1,False,3,6,9,False,401809994-40180999441,2,technical,away,2025-11-01T00:16:30Z,high
,1,25,False,11:46,False,high,93.0,93.0,2025-10-31,1,Will Richard makes free throw 1 of 2,401809994170,116,401809994,34,False,,True,MIL,2,Q2,1,4897262,Will Richard,1 of 2,,,False,-9,trailing,,Regular Season,170,1,False,4,6,9,False,401809994-401809994170,2,shooting,away,2025-11-01T00:40:32Z,high
,2,26,False,11:46,False,high,93.0,93.0,2025-10-31,1,Will Richard makes free throw 2 of 2,401809994171,117,401809994,34,False,,True,MIL,2,Q2,2,4897262,Will Richard,2 of 2,,made,False,-8,trailing,9,Regular Season,171,1,False,5,6,9,False,401809994-401809994170,2,shooting,away,2025-11-01T00:40:41Z,high
,1,27,False,10:52,False,high,292.0,579.0,2025-10-31,1,Jimmy Butler III makes free throw 1 of 2,401809994185,127,401809994,37,False,,True,MIL,2,Q2,1,6430,Jimmy Butler III,1 of 2,209.0,,False,-10,trailing,,Regular Season,185,2,False,6,6,9,False,401809994-401809994185,2,shooting,away,2025-11-01T00:43:16Z,high
,2,28,False,10:52,False,high,292.0,579.0,2025-10-31,1,Jimmy Butler III makes free throw 2 of 2,401809994186,128,401809994,37,False,,True,MIL,2,Q2,2,6430,Jimmy Butler III,2 of 2,209.0,made,False,-9,trailing,18,Regular Season,186,2,False,7,6,9,False,401809994-401809994185,2,shooting,away,2025-11-01T00:43:34Z,high
,1,40,False,5:38,False,high,103.0,599.0,2025-10-31,1,Jonathan Kuminga makes free throw 1 of 2,401809994255,178,401809994,49,False,,True,MIL,2,Q2,1,4433247,Jonathan Kuminga,1 of 2,503.0,,False,-9,trailing,,Regular Season,255,2,False,8,6,9,False,401809994-401809994255,2,shooting,away,2025-11-01T00:56:45Z,high
,2,41,False,5:38,False,high,103.0,599.0,2025-10-31,1,Jonathan Kuminga makes free throw 2 of 2,401809994260,181,401809994,49,False,,True,MIL,2,Q2,2,4433247,Jonathan Kuminga,2 of 2,503.0,made,False,-8,trailing,27,Regular Season,260,2,False,9,6,9,False,401809994-401809994255,2,shooting,away,2025-11-01T00:57:12Z,high
,1,45,False,4:26,False,high,211.0,707.0,2025-10-31,1,Stephen Curry makes free throw 1 of 2,401809994283,196,401809994,51,False,,True,MIL,2,Q2,4,3975,Stephen Curry,1 of 2,467.0,,False,-6,trailing,,Regular Season,283,2,False,10,6,9,False,401809994-401809994283,2,shooting,away,2025-11-01T00:59:47Z,high
,2,46,False,4:26,False,high,211.0,707.0,2025-10-31,1,Stephen Curry makes free throw 2 of 2,401809994286,198,401809994,51,False,,True,MIL,2,Q2,5,3975,Stephen Curry,2 of 2,467.0,made,False,-5,trailing,21,Regular Season,286,2,False,11,6,9,False,401809994-401809994283,2,shooting,away,2025-11-01T01:00:08Z,high
,1,49,False,3:37,False,high,49.0,839.0,2025-10-31,1,Jimmy Butler III makes free throw 1 of 2,401809994301,211,401809994,52,False,,True,MIL,2,Q2,3,6430,Jimmy Butler III,1 of 2,175.0,,False,-3,trailing,,Regular Season,301,3,False,12,6,9,False,401809994-401809994301,2,shooting,away,2025-11-01T01:02:43Z,high
,2,50,False,3:37,False,high,49.0,839.0,2025-10-31,1,Jimmy Butler III makes free throw 2 of 2,401809994302,212,401809994,52,False,,True,MIL,2,Q2,4,6430,Jimmy Butler III,2 of 2,175.0,made,False,-2,trailing,21,Regular Season,302,3,False,13,6,9,False,401809994-401809994301,2,shooting,away,2025-11-01T01:03:04Z,high
,1,54,False,1:53,False,high,328.0,824.0,2025-10-31,1,Jonathan Kuminga makes free throw 1 of 2,401809994329,230,401809994,56,False,,True,MIL,2,Q2,3,4433247,Jonathan Kuminga,1 of 2,503.0,,False,-2,trailing,,Regular Season,329,2,False,14,6,9,False,401809994-401809994329,2,shooting,away,2025-11-01T01:05:58Z,high
,2,55,False,1:53,False,high,328.0,824.0,2025-10-31,1,Jonathan Kuminga makes free throw 2 of 2,401809994330,231,401809994,56,False,,True,MIL,2,Q2,4,4433247,Jonathan Kuminga,2 of 2,503.0,made,False,-1,trailing,19,Regular Season,330,2,False,15,6,9,False,401809994-401809994329,2,shooting,away,2025-11-01T01:06:17Z,high
,1,62,False,9:29,False,high,592.0,1088.0,2025-10-31,1,Jonathan Kuminga makes free throw 1 of 2,401809994382,268,401809994,65,False,,True,MIL,3,Q3,5,4433247,Jonathan Kuminga,1 of 2,503.0,,False,-3,trailing,,Regular Season,382,2,False,16,6,9,False,401809994-401809994382,2,shooting,away,2025-11-01T01:31:03Z,high
,2,63,False,9:29,False,high,592.0,1088.0,2025-10-31,1,Jonathan Kuminga makes free throw 2 of 2,401809994383,269,401809994,65,False,,True,MIL,3,Q3,6,4433247,Jonathan Kuminga,2 of 2,503.0,made,False,-2,trailing,10,Regular Season,383,2,False,17,6,9,False,401809994-401809994382,2,shooting,away,2025-11-01T01:31:13Z,high
