confidence,duration_seconds,end_elapsed,end_event_index,end_sequence,game_id,player_id,player_name,start_elapsed,start_event_index,start_sequence,stint_number
high,223.0,1061.0,156,235,401810997,4592714,Pat Spencer,838.0,112,170,1
high,267.0,1121.0,171,259,401810997,2326307,Seth Curry,854.0,117,178,2
high,710.0,1184.0,181,275,401810997,4709138,Brandin Podziemski,474.0,60,98,2
high,206.0,1267.0,192,290,401810997,3134903,Gary Payton II,1061.0,156,235,3
high,146.0,1267.0,194,294,401810997,4066436,De'Anthony Melton,1121.0,171,259,3
high,223.0,1407.0,211,317,401810997,4997536,Gui Santos,1184.0,181,275,4
high,26.59999999999991,1433.6,215,324,401810997,3134903,Gary Payton II,1407.0,211,317,4
high,379.0,1440.0,220,333,401810997,3975,Stephen Curry,1061.0,155,234,2
high,6.400000000000091,1440.0,221,334,401810997,2326307,Seth Curry,1433.6,215,324,3
high,129.0,1569.0,241,370,401810997,4997536,Gui Santos,1440.0,220,333,5
high,375.0,1642.0,258,392,401810997,3102531,Kristaps Porzingis,1267.0,192,290,3
high,202.0,1642.0,259,393,401810997,4066436,De'Anthony Melton,1440.0,221,334,4
high,73.0,1642.0,260,394,401810997,3134903,Gary Payton II,1569.0,241,370,5
high,133.0,1775.0,277,419,401810997,4397886,Charles Bassey,1642.0,259,393,2
high,643.0,1910.0,300,455,401810997,4709138,Brandin Podziemski,1267.0,194,294,3
high,1010.0,1980.0,309,467,401810997,6589,Draymond Green,970.0,138,210,2
high,113.0,2023.0,317,481,401810997,2326307,Seth Curry,1910.0,300,455,4
high,449.0,2091.0,329,504,401810997,4997536,Gui Santos,1642.0,260,394,6
high,473.5999999999999,2115.6,335,509,401810997,3975,Stephen Curry,1642.0,258,392,3
high,379.5999999999999,2154.6,345,528,401810997,3134903,Gary Payton II,1775.0,277,419,6
high,44.40000000000009,2160.0,348,532,401810997,4066436,De'Anthony Melton,2115.6,335,509,5
high,69.0,2160.0,349,533,401810997,6589,Draymond Green,2091.0,329,504,3
high,5.400000000000091,2160.0,350,534,401810997,3975,Stephen Curry,2154.6,345,528,4
high,287.0,2267.0,366,561,401810997,3102531,Kristaps Porzingis,1980.0,309,467,4
high,155.0,2315.0,376,574,401810997,3134903,Gary Payton II,2160.0,348,532,7
high,304.0,2464.0,399,606,401810997,4997536,Gui Santos,2160.0,350,534,7
high,149.0,2464.0,400,607,401810997,2326307,Seth Curry,2315.0,376,574,5
high,441.0,2464.0,401,611,401810997,4709138,Brandin Podziemski,2023.0,317,481,4
high,251.0,2518.0,413,629,401810997,4397886,Charles Bassey,2267.0,366,561,3
high,506.0,2666.0,427,651,401810997,4592714,Pat Spencer,2160.0,349,533,2
high,416.0,2880,1000000000000,1000000000000,401810997,4066436,De'Anthony Melton,2464.0,399,606,6
high,416.0,2880,1000000000000,1000000000000,401810997,6589,Draymond Green,2464.0,400,607,4
high,416.0,2880,1000000000000,1000000000000,401810997,3975,Stephen Curry,2464.0,401,611,5
high,362.0,2880,1000000000000,1000000000000,401810997,3134903,Gary Payton II,2518.0,413,629,8
high,214.0,2880,1000000000000,1000000000000,401810997,4709138,Brandin Podziemski,2666.0,427,651,5
high,220.0,220.0,27,38,401811009,4066436,De'Anthony Melton,0.0,0,0,1
high,220.0,220.0,28,39,401811009,4897449,Malevy Leons,0.0,0,0,1
high,270.0,270.0,36,52,401811009,6589,Draymond Green,0.0,0,0,1
high,336.0,336.0,44,64,401811009,4709138,Brandin Podziemski,0.0,0,0,1
high,194.0,414.0,58,85,401811009,2326307,Seth Curry,220.0,28,39,1
high,295.0,565.0,82,121,401811009,3134903,Gary Payton II,270.0,36,52,1
high,345.0,565.0,83,122,401811009,4397886,Charles Bassey,220.0,27,38,1
high,100.10000000000002,665.1,95,142,401811009,4897449,Malevy Leons,565.0,82,121,2
high,665.1,665.1,96,144,401811009,4592714,Pat Spencer,0.0,0,0,1
high,252.5,666.5,99,149,401811009,4066436,De'Anthony Melton,414.0,58,85,2
high,155.0,720.0,111,162,401811009,6589,Draymond Green,565.0,83,122,2
high,384.0,720.0,112,163,401811009,3975,Stephen Curry,336.0,44,64,1
high,54.89999999999998,720.0,113,164,401811009,2326307,Seth Curry,665.1,95,142,2
high,53.5,720.0,114,165,401811009,4897449,Malevy Leons,666.5,99,149,3
high,185.0,905.0,132,198,401811009,3134903,Gary Payton II,720.0,114,165,2
high,379.9,1045.0,153,230,401811009,4397886,Charles Bassey,665.1,96,144,2
high,140.0,1045.0,154,231,401811009,4897449,Malevy Leons,905.0,132,198,4
high,325.0,1045.0,155,232,401811009,4592714,Pat Spencer,720.0,111,162,2
high,476.0,1196.0,171,260,401811009,4066436,De'Anthony Melton,720.0,112,163,3
high,521.0,1241.0,180,275,401811009,4709138,Brandin Podziemski,720.0,113,164,2
high,271.0,1316.0,196,302,401811009,3134903,Gary Payton II,1045.0,154,231,3
high,395.0,1440.0,216,327,401811009,3975,Stephen Curry,1045.0,153,230,2
high,244.0,1440.0,217,328,401811009,2326307,Seth Curry,1196.0,171,260,3
high,124.0,1440.0,218,329,401811009,4397886,Charles Bassey,1316.0,196,302,3
high,539.0,1584.0,239,367,401811009,6589,Draymond Green,1045.0,155,232,3
high,304.0,1744.0,267,403,401811009,4066436,De'Anthony Melton,1440.0,216,327,4
high,352.0,1792.0,278,422,401811009,4709138,Brandin Podziemski,1440.0,217,328,3
high,352.0,1792.0,279,423,401811009,4897449,Malevy Leons,1440.0,218,329,5
high,267.0,1851.0,290,441,401811009,4397886,Charles Bassey,1584.0,239,367,4
high,228.0,1972.0,308,470,401811009,2326307,Seth Curry,1744.0,267,403,4
high,292.0,2084.0,328,500,401811009,3134903,Gary Payton II,1792.0,279,423,4
high,186.30000000000018,2158.3,340,517,401811009,4397886,Charles Bassey,1972.0,308,470,5
high,74.30000000000018,2158.3,341,518,401811009,4897449,Malevy Leons,2084.0,328,500,6
high,309.0,2160.0,345,524,401811009,6589,Draymond Green,1851.0,290,441,4
high,368.0,2160.0,346,525,401811009,3975,Stephen Curry,1792.0,278,422,3
high,1.699999999999818,2160.0,347,526,401811009,2326307,Seth Curry,2158.3,341,518,5
high,105.0,2265.0,367,552,401811009,4397886,Charles Bassey,2160.0,346,525,6
high,367.0,2527.0,404,600,401811009,3134903,Gary Payton II,2160.0,347,526,5
high,367.0,2527.0,405,601,401811009,4709138,Brandin Podziemski,2160.0,345,524,4
high,368.6999999999998,2527.0,406,602,401811009,4066436,De'Anthony Melton,2158.3,340,517,5
high,320.0,2585.0,411,614,401811009,4897449,Malevy Leons,2265.0,367,552,7
high,1444.0,2685.0,425,636,401811009,4592714,Pat Spencer,1241.0,180,275,3
high,196.0,2781.0,440,656,401811009,4397886,Charles Bassey,2585.0,411,614,7
high,255.0,2782.0,444,663,401811009,2326307,Seth Curry,2527.0,406,602,6
high,67.0,2849.0,455,678,401811009,3134903,Gary Payton II,2782.0,444,663,6
high,353.0,2880,1000000000000,1000000000000,401811009,3975,Stephen Curry,2527.0,404,600,4
high,353.0,2880,1000000000000,1000000000000,401811009,6589,Draymond Green,2527.0,405,601,5
high,195.0,2880,1000000000000,1000000000000,401811009,4709138,Brandin Podziemski,2685.0,425,636,5
high,99.0,2880,1000000000000,1000000000000,401811009,4066436,De'Anthony Melton,2781.0,440,656,6
high,31.0,2880,1000000000000,1000000000000,401811009,4397886,Charles Bassey,2849.0,455,678,8
high,268.0,268.0,38,55,401811025,4397821,Nate Williams,0.0,0,0,1
high,268.0,268.0,39,56,401811025,4066436,De'Anthony Melton,0.0,0,0,1
high,395.0,395.0,54,78,401811025,4592714,Pat Spencer,0.0,0,0,1
high,502.0,502.0,66,97,401811025,4709138,Brandin Podziemski,0.0,0,0,1
high,502.0,502.0,67,98,401811025,6589,Draymond Green,0.0,0,0,1
high,234.0,502.0,68,99,401811025,2326307,Seth Curry,268.0,39,56,1
high,194.0,589.0,82,121,401811025,3134903,Gary Payton II,395.0,54,78,1
high,218.0,720.0,101,147,401811025,4433149,LJ Cryer,502.0,67,98,1
high,218.0,720.0,102,148,401811025,4397821,Nate Williams,502.0,66,97,2
high,452.0,720.0,103,149,401811025,4397886,Charles Bassey,268.0,38,55,1
high,131.0,720.0,104,150,401811025,4897449,Malevy Leons,589.0,82,121,1
high,320.0,1040.0,142,208,401811025,3134903,Gary Payton II,720.0,103,149,2
high,320.0,1040.0,143,209,401811025,6589,Draymond Green,720.0,101,147,2
high,320.0,1040.0,144,210,401811025,2326307,Seth Curry,720.0,102,148,2
high,538.0,1040.0,145,211,401811025,4592714,Pat Spencer,502.0,68,99,2
high,342.0,1062.0,150,221,401811025,4066436,De'Anthony Melton,720.0,104,150,2
high,255.0,1295.0,184,259,401811025,4397886,Charles Bassey,1040.0,144,210,2
high,284.0,1324.0,189,267,401811025,4897449,Malevy Leons,1040.0,145,211,2
high,378.0,1440.0,205,294,401811025,4433149,LJ Cryer,1062.0,150,221,2
high,116.0,1440.0,206,295,401811025,3134903,Gary Payton II,1324.0,189,267,3
high,196.0,1636.0,227,332,401811025,4592714,Pat Spencer,1440.0,206,295,3
high,285.0,1725.0,243,355,401811025,4066436,De'Anthony Melton,1440.0,205,294,3
high,685.0,1725.0,244,356,401811025,4397821,Nate Williams,1040.0,143,209,3
high,504.0,1799.0,256,376,401811025,6589,Draymond Green,1295.0,184,259,3
high,209.0,1845.0,267,392,401811025,3134903,Gary Payton II,1636.0,227,332,4
high,939.0,1979.0,285,416,401811025,4709138,Brandin Podziemski,1040.0,142,208,2
high,254.0,1979.0,286,417,401811025,2326307,Seth Curry,1725.0,244,356,3
high,313.1999999999998,2158.2,310,454,401811025,4897449,Malevy Leons,1845.0,267,392,3
high,181.0,2160.0,314,459,401811025,4433149,LJ Cryer,1979.0,286,417,3
high,93.80000000000018,2252.0,327,478,401811025,2326307,Seth Curry,2158.2,310,454,4
high,132.0,2384.0,339,500,401811025,4433149,LJ Cryer,2252.0,327,478,4
high,1155.0,2880,1000000000000,1000000000000,401811025,4592714,Pat Spencer,1725.0,243,355,4
high,1081.0,2880,1000000000000,1000000000000,401811025,4397886,Charles Bassey,1799.0,256,376,3
high,901.0,2880,1000000000000,1000000000000,401811025,4397821,Nate Williams,1979.0,285,416,4
high,720.0,2880,1000000000000,1000000000000,401811025,4897449,Malevy Leons,2160.0,314,459,4
high,496.0,2880,1000000000000,1000000000000,401811025,2326307,Seth Curry,2384.0,339,500,5
high,320.0,320.0,43,73,401811039,4709138,Brandin Podziemski,0.0,0,0,1
high,320.0,320.0,44,74,401811039,3102531,Kristaps Porzingis,0.0,0,0,1
high,320.0,320.0,45,75,401811039,4997536,Gui Santos,0.0,0,0,1
high,589.0,589.0,82,129,401811039,6589,Draymond Green,0.0,0,0,1
high,589.0,589.0,83,130,401811039,3975,Stephen Curry,0.0,0,0,1
high,269.0,589.0,84,131,401811039,3134903,Gary Payton II,320.0,43,73,1
high,269.0,589.0,85,132,401811039,4066436,De'Anthony Melton,320.0,44,74,1
high,269.0,589.0,86,133,401811039,3213,Al Horford,320.0,45,75,1
high,128.70000000000005,717.7,110,169,401811039,3102531,Kristaps Porzingis,589.0,85,132,2
high,131.0,720.0,114,175,401811039,4709138,Brandin Podziemski,589.0,82,129,2
high,131.0,720.0,115,176,401811039,4397886,Charles Bassey,589.0,86,133,1
high,131.0,720.0,116,177,401811039,4592714,Pat Spencer,589.0,84,131,1
high,186.0,775.0,126,194,401811039,4997536,Gui Santos,589.0,83,130,2
high,184.29999999999995,902.0,151,231,401811039,3134903,Gary Payton II,717.7,110,169,2
high,294.0,1014.0,171,263,401811039,3102531,Kristaps Porzingis,720.0,114,175,3
high,294.0,1014.0,172,264,401811039,4066436,De'Anthony Melton,720.0,116,177,2
high,302.0,1022.0,177,272,401811039,3975,Stephen Curry,720.0,115,176,2
high,391.0,1166.0,192,293,401811039,6589,Draymond Green,775.0,126,194,2
high,273.0,1287.0,211,738,401811039,4709138,Brandin Podziemski,1014.0,172,264,3
high,385.0,1287.0,212,739,401811039,4997536,Gui Santos,902.0,151,231,3
high,273.0,1287.0,213,740,401811039,3213,Al Horford,1014.0,171,263,2
high,121.0,1287.0,214,741,401811039,3102531,Kristaps Porzingis,1166.0,192,293,4
high,153.0,1440.0,236,351,401811039,4897262,Will Richard,1287.0,212,739,1
high,418.0,1440.0,237,352,401811039,4066436,De'Anthony Melton,1022.0,177,272,3
high,153.0,1440.0,238,353,401811039,4397886,Charles Bassey,1287.0,214,741,2
high,153.0,1440.0,239,354,401811039,4897449,Malevy Leons,1287.0,211,738,1
high,153.0,1440.0,240,355,401811039,4592714,Pat Spencer,1287.0,213,740,2
high,182.0,1622.0,275,407,401811039,4997536,Gui Santos,1440.0,236,351,4
high,262.0,1702.0,281,419,401811039,4709138,Brandin Podziemski,1440.0,238,353,4
high,298.0,1738.0,295,438,401811039,3102531,Kristaps Porzingis,1440.0,237,352,5
high,433.0,1873.0,317,473,401811039,6589,Draymond Green,1440.0,239,354,3
high,433.0,1873.0,318,474,401811039,3975,Stephen Curry,1440.0,240,355,3
high,393.0,2015.0,341,509,401811039,3134903,Gary Payton II,1622.0,275,407,3
high,313.0,2015.0,342,510,401811039,4066436,De'Anthony Melton,1702.0,281,419,4
high,277.0,2015.0,343,511,401811039,3213,Al Horford,1738.0,295,438,3
high,142.0,2015.0,344,512,401811039,3102531,Kristaps Porzingis,1873.0,317,473,6
high,145.0,2160.0,373,553,401811039,4592714,Pat Spencer,2015.0,341,509,3
high,145.0,2160.0,374,554,401811039,4997536,Gui Santos,2015.0,342,510,5
high,145.0,2160.0,375,555,401811039,4897449,Malevy Leons,2015.0,343,511,2
high,145.0,2160.0,376,556,401811039,4397886,Charles Bassey,2015.0,344,512,3
